FMT, 128, 89, FMT, BBnNZ, Type,Length,Name,Format,Columns
FMT, 129, 31, PARM, QNf, TimeUS,Name,Value
FMT, 130, 50, GPS, QBIHBcLLeeEefB, TimeUS,Status,GMS,GWk,NSats,HDop,Lat,Lng,RAlt,Alt,Spd,GCrs,VZ,U
FMT, 132, 49, IMU, QffffffIIfBB, TimeUS,GyrX,GyrY,GyrZ,AccX,AccY,AccZ,ErrG,ErrA,Temp,GyHlt,AcHlt
FMT, 133, 75, MSG, QZ, TimeUS,Message
FMT, 134, 39, RCIN, Qhhhhhhhhhhhhhh, TimeUS,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14
FMT, 135, 35, RCOU, Qhhhhhhhhhhhh, TimeUS,Ch1,Ch2,Ch3,Ch4,Ch5,Ch6,Ch7,Ch8,Ch9,Ch10,Ch11,Ch12
FMT, 137, 25, BARO, Qffcf, TimeUS,Alt,Press,Temp,CRt
FMT, 138, 17, POWR, QCCH, TimeUS,Vcc,VServo,Flags
FMT, 145, 45, CMD, QHHHfffffff, TimeUS,CTot,CNum,CId,Prm1,Prm2,Prm3,Prm4,Lat,Lng,Alt
FMT, 146, 20, RAD, QBBBBBHH, TimeUS,RSSI,RemRSSI,TxBuf,Noise,RemNoise,RxErrors,Fixed
FMT, 148, 39, CAM, QIHLLeeccC, TimeUS,GPSTime,GPSWeek,Lat,Lng,Alt,RelAlt,Roll,Pitch,Yaw
FMT, 164, 29, ARSP, Qffcff, TimeUS,Airspeed,DiffPress,Temp,RawPress,Offset
FMT, 166, 25, CURR, QhhhHfh, TimeUS,Throttle,Volt,Curr,Vcc,CurrTot,Volt2
FMT, 165, 27, ATT, QccccCCCC, TimeUS,DesRoll,Roll,DesPitch,Pitch,DesYaw,Yaw,ErrRP,ErrYaw
FMT, 167, 30, MAG, QhhhhhhhhhB, TimeUS,MagX,MagY,MagZ,OfsX,OfsY,OfsZ,MOfsX,MOfsY,MOfsZ,Health
FMT, 170, 13, MODE, QMB, TimeUS,Mode,ModeNum
FMT, 131, 50, GPS2, QBIHBcLLeeEefB, TimeUS,Status,GMS,GWk,NSats,HDop,Lat,Lng,RAlt,Alt,Spd,GCrs,VZ,U
FMT, 136, 49, IMU2, QffffffIIfBB, TimeUS,GyrX,GyrY,GyrZ,AccX,AccY,AccZ,ErrG,ErrA,Temp,GyHlt,AcHlt
FMT, 149, 49, IMU3, QffffffIIfBB, TimeUS,GyrX,GyrY,GyrZ,AccX,AccY,AccZ,ErrG,ErrA,Temp,GyHlt,AcHlt
FMT, 139, 29, AHR2, QccCfLL, TimeUS,Roll,Pitch,Yaw,Alt,Lat,Lng
FMT, 180, 27, POS, QLLff, TimeUS,Lat,Lng,Alt,RelAlt
FMT, 140, 29, SIM, QccCfLL, TimeUS,Roll,Pitch,Yaw,Alt,Lat,Lng
FMT, 141, 47, EKF1, QccCffffffccc, TimeUS,Roll,Pitch,Yaw,VN,VE,VD,PN,PE,PD,GX,GY,GZ
FMT, 142, 30, EKF2, Qbbbcchhhhhh, TimeUS,Ratio,AZ1bias,AZ2bias,VWN,VWE,MN,ME,MD,MX,MY,MZ
FMT, 143, 31, EKF3, Qcccccchhhc, TimeUS,IVN,IVE,IVD,IPN,IPE,IPD,IMX,IMY,IMZ,IVT
FMT, 144, 31, EKF4, QcccccccbbBBH, TimeUS,SV,SP,SH,SMX,SMY,SMZ,SVT,OFN,EFE,FS,TS,SS
FMT, 150, 34, TERR, QBLLHffHH, TimeUS,Status,Lat,Lng,Spacing,TerrH,CHeight,Pending,Loaded
FMT, 151, 18, UBX1, QBHBBH, TimeUS,Instance,noisePerMS,jamInd,aPower,agcCnt
FMT, 152, 16, UBX2, QBbBbB, TimeUS,Instance,ofsI,magI,ofsQ,magQ
FMT, 153, 24, UBX3, QBfff, TimeUS,Instance,hAcc,vAcc,sAcc
FMT, 171, 42, GRAW, QIHBBddfBbB, TimeUS,WkMS,Week,numSV,sv,cpMes,prMes,doMes,mesQI,cno,lli
FMT, 172, 24, GRXH, QdHbBB, TimeUS,rcvTime,week,leapS,numMeas,recStat
FMT, 173, 41, GRXS, QddfBBBHBBBBB, TimeUS,prMes,cpMes,doMes,gnss,sv,freq,lock,cno,prD,cpD,doD,trk
FMT, 154, 19, ESC1, Qcccc, TimeUS,RPM,Volt,Curr,Temp
FMT, 155, 19, ESC2, Qcccc, TimeUS,RPM,Volt,Curr,Temp
FMT, 156, 19, ESC3, Qcccc, TimeUS,RPM,Volt,Curr,Temp
FMT, 157, 19, ESC4, Qcccc, TimeUS,RPM,Volt,Curr,Temp
FMT, 158, 19, ESC5, Qcccc, TimeUS,RPM,Volt,Curr,Temp
FMT, 159, 19, ESC6, Qcccc, TimeUS,RPM,Volt,Curr,Temp
FMT, 160, 19, ESC7, Qcccc, TimeUS,RPM,Volt,Curr,Temp
FMT, 161, 19, ESC8, Qcccc, TimeUS,RPM,Volt,Curr,Temp
FMT, 162, 28, EKF5, QBhhhcccCC, TimeUS,normInnov,FIX,FIY,AFI,HAGL,offset,RI,meaRng,errHAGL
FMT, 168, 30, MAG2, QhhhhhhhhhB, TimeUS,MagX,MagY,MagZ,OfsX,OfsY,OfsZ,MOfsX,MOfsY,MOfsZ,Health
FMT, 169, 30, MAG3, QhhhhhhhhhB, TimeUS,MagX,MagY,MagZ,OfsX,OfsY,OfsZ,MOfsX,MOfsY,MOfsZ,Health
FMT, 174, 31, ACC1, QQfff, TimeUS,SampleUS,AccX,AccY,AccZ
FMT, 175, 31, ACC2, QQfff, TimeUS,SampleUS,AccX,AccY,AccZ
FMT, 176, 31, ACC3, QQfff, TimeUS,SampleUS,AccX,AccY,AccZ
FMT, 177, 31, GYR1, QQfff, TimeUS,SampleUS,GyrX,GyrY,GyrZ
FMT, 178, 31, GYR2, QQfff, TimeUS,SampleUS,GyrX,GyrY,GyrZ
FMT, 179, 31, GYR3, QQfff, TimeUS,SampleUS,GyrX,GyrY,GyrZ
FMT, 181, 35, PIDR, Qffffff, TimeUS,Des,P,I,D,FF,AFF
FMT, 182, 35, PIDP, Qffffff, TimeUS,Des,P,I,D,FF,AFF
FMT, 183, 35, PIDY, Qffffff, TimeUS,Des,P,I,D,FF,AFF
FMT, 184, 35, PIDA, Qffffff, TimeUS,Des,P,I,D,FF,AFF
FMT, 185, 35, PIDS, Qffffff, TimeUS,Des,P,I,D,FF,AFF
FMT, 163, 25, BAR2, Qffcf, TimeUS,Alt,Press,Temp,CRt
FMT, 186, 35, VIBE, QfffIII, TimeUS,VibeX,VibeY,VibeZ,Clip0,Clip1,Clip2
FMT, 187, 43, IMT, Qffffffff, TimeUS,DelT,DelvT,DelAX,DelAY,DelAZ,DelVX,DelVY,DelVZ
FMT, 188, 43, IMT2, Qffffffff, TimeUS,DelT,DelvT,DelAX,DelAY,DelAZ,DelVX,DelVY,DelVZ
FMT, 189, 43, IMT3, Qffffffff, TimeUS,DelT,DelvT,DelAX,DelAY,DelAZ,DelVX,DelVY,DelVZ
FMT, 190, 24, ORGN, QBLLe, TimeUS,Type,Lat,Lng,Alt
FMT, 191, 19, RPM, Qff, TimeUS,rpm1,rpm2
FMT, 2, 30, PM, QIHIhhhBH, TimeUS,LTime,MLC,gDt,GDx,GDy,GDz,I2CErr,INSErr
FMT, 3, 14, STRT, QBH, TimeUS,SType,CTot
FMT, 0, 27, CTUN, Qcccchhf, TimeUS,NavRoll,Roll,NavPitch,Pitch,ThrOut,RdrOut,AccY
FMT, 1, 33, NTUN, QCfccccfI, TimeUS,Yaw,WpDist,TargBrg,NavBrg,AltErr,Arspd,Alt,GSpdCM
FMT, 8, 31, SONR, QHfffBBf, TimeUS,DistCM,Volt,BaroAlt,GSpd,Thr,Cnt,Corr
FMT, 9, 14, ARM, QBH, TimeUS,ArmState,ArmChecks
FMT, 147, 27, ATRP, QBBcfff, TimeUS,Type,State,Servo,Demanded,Achieved,P
FMT, 10, 18, STAT, QBfBB, TimeUS,isFlying,isFlyProb,Armed,Safety
FMT, 11, 28, OF, QBffff, TimeUS,Qual,flowX,flowY,bodyX,bodyY
FMT, 6, 59, TECS, Qffffffffffff, TimeUS,h,dh,h_dem,dh_dem,sp_dem,sp,dsp,ith,iph,th,ph,dsp_dem
MSG, 3453000, ArduPlane V3.4.0 (368af2ce)
SONR, 75115000, 0, 0, 26.24113, 20.8, 230, 0, 0
ATT, 75135000, 64.77, 62.35, -2.92, -4.66, 0.00, 76.77, 0.06, 0.01
PIDR, 75135000, 4.92, 3.299608, 0.1855115, -0.115327, 0, 0
PIDP, 75135000, 47.06274, 31.56272, 5.288271, -0.4102429, 0, 0
PIDY, 75135000, 0, 0, 0, 0, 0, 0
PIDS, 75135000, 0, 0, 0, 0, 0, 0
EKF1, 75135000, 62.35, -4.66, 76.77, 5.640364, 20.98837, 3.221515, 165.1013, 489.4928, -26.61573, 0.02, 0.01, 0.07
EKF2, 75135000, 49, 0, 0, -0.11, -0.07, 161, -3, -362, 0, 0, 0
EKF3, 75135000, -0.69, 0.49, 0.18, -0.35, 0.26, -0.58, 0, 2, 0, -0.33
EKF4, 75135000, 0.09, 0.02, 0.05, 0.00, 0.01, 0.00, 0.02, 0, 0, 0, 0, 9023
AHR2, 75135000, 62.38, -4.20, 75.77, 56.62, 53.9481223, -1.0596852
SIM, 75135000, 62.26, -4.67, 76.55, 55.71, 53.9481277, -1.059639
POS, 75135000, 53.9481231, -1.0596396, 56.99, 26.61573
IMU, 75135000, 0.1055291, 0.8917007, 0.3406907, 2.471983, -1.130363, -24.2829, 0, 0, 0, 1, 1
IMU2, 75135000, 0.1057562, 0.8917409, 0.3397288, 2.478849, -1.134825, -24.28579, 0, 0, 0, 1, 1
IMT, 75135000, 0.02, 0.02, 0.002110582, 0.01783402, 0.006813813, 0.04943966, -0.02260726, -0.485658
IMT2, 75135000, 0.02, 0.02, 0.002115125, 0.01783482, 0.006794577, 0.04957697, -0.0226965, -0.4857157
SONR, 75135000, 0, 0, 26.24113, 20.8, 230, 0, 0
ATT, 75155000, 64.78, 62.38, -2.92, -4.55, 0.00, 77.85, 0.06, 0.01
PIDR, 75155000, 4.86, 3.259368, 0.1837904, -0.1147364, 0, 0
PIDP, 75155000, 46.90185, 31.45482, 5.282117, -0.4103077, 0, 0
PIDY, 75155000, 0, 0, 0, 0, 0, 0
PIDS, 75155000, 0, 0, 0, 0, 0, 0
EKF1, 75155000, 62.38, -4.55, 77.85, 5.249833, 21.14, 3.176466, 165.218, 489.909, -26.54976, 0.02, 0.01, 0.07
EKF2, 75155000, 49, 0, 0, -0.11, -0.07, 161, -3, -362, 0, 0, 0
EKF3, 75155000, -0.69, 0.49, 0.18, -0.35, 0.26, -0.51, -2, 2, 0, -0.33
EKF4, 75155000, 0.09, 0.02, 0.05, 0.01, 0.01, 0.00, 0.02, 0, 0, 0, 0, 9023
AHR2, 75155000, 62.41, -4.08, 76.85, 56.62, 53.9481223, -1.0596852
SIM, 75155000, 62.29, -4.54, 77.63, 55.65, 53.9481315, -1.0596326
POS, 75155000, 53.9481241, -1.0596333, 56.92, 26.54976
IMU, 75155000, 0.103162, 0.8902351, 0.3410891, 2.451058, -1.143093, -24.31187, 0, 0, 0, 1, 1
IMU2, 75155000, 0.1034376, 0.889175, 0.3413997, 2.452772, -1.145463, -24.30789, 0, 0, 0, 1, 1
IMT, 75155000, 0.02, 0.02, 0.00206324, 0.0178047, 0.006821782, 0.04902115, -0.02286187, -0.4862375
IMT2, 75155000, 0.02, 0.02, 0.002068752, 0.0177835, 0.006827994, 0.04905544, -0.02290926, -0.4861577
SONR, 75155000, 0, 0, 26.24113, 20.8, 230, 0, 0
ATT, 75175000, 64.79, 62.42, -2.92, -4.43, 0.00, 78.92, 0.06, 0.01
PIDR, 75175000, 4.82, 3.232542, 0.182208, -0.105497, 0, 0
PIDP, 75175000, 46.77392, 31.36902, 5.275944, -0.4115318, 0, 0
PIDY, 75175000, 0, 0, 0, 0, 0, 0
PIDS, 75175000, 0, 0, 0, 0, 0, 0
EKF1, 75175000, 62.42, -4.43, 78.92, 4.85537, 21.28311, 3.131827, 165.3261, 490.328, -26.48476, 0.02, 0.01, 0.07
EKF2, 75175000, 49, 0, 0, -0.11, -0.07, 161, -3, -362, 0, 0, 0
EKF3, 75175000, -0.69, 0.49, 0.18, -0.35, 0.26, -0.44, -4, 2, 1, -0.33
EKF4, 75175000, 0.09, 0.02, 0.04, 0.02, 0.01, 0.00, 0.02, 0, 0, 0, 0, 9023
AHR2, 75175000, 62.45, -3.96, 77.92, 56.62, 53.9481223, -1.0596852
SIM, 75175000, 62.32, -4.41, 78.72, 55.59, 53.9481315, -1.0596261
POS, 75175000, 53.9481251, -1.0596269, 56.86, 26.48476
IMU, 75175000, 0.1029263, 0.8879676, 0.3406659, 2.424232, -1.146775, -24.31472, 0, 0, 0, 1, 1
IMU2, 75175000, 0.1027701, 0.8875145, 0.3415426, 2.420193, -1.136679, -24.31172, 0, 0, 0, 1, 1
IMT, 75175000, 0.02, 0.02, 0.002058527, 0.01775935, 0.006813318, 0.04848463, -0.02293549, -0.4862943
IMT2, 75175000, 0.02, 0.02, 0.002055402, 0.01775029, 0.006830852, 0.04840387, -0.02273359, -0.4862344
SONR, 75175000, 0, 0, 26.24113, 20.8, 230, 0, 0
ATT, 75195000, 64.80, 62.46, -2.92, -4.31, 0.00, 80.00, 0.06, 0.02
PIDR, 75195000, 4.76, 3.192303, 0.1805748, -0.1088757, 0, 0
PIDP, 75195000, 46.63218, 31.27396, 5.269728, -0.4144093, 0, 0
PIDY, 75195000, 0, 0, 0, 0, 0, 0
PIDS, 75195000, 0, 0, 0, 0, 0, 0
EKF1, 75195000, 62.46, -4.31, 80.00, 4.457792, 21.41767, 3.086737, 165.4263, 490.7498, -26.42104, 0.02, 0.01, 0.07
EKF2, 75195000, 49, 0, 0, -0.11, -0.07, 161, -3, -362, 0, 0, 0
EKF3, 75195000, -0.69, 0.49, 0.18, -0.35, 0.26, -0.37, -6, 2, 2, -0.33
EKF4, 75195000, 0.09, 0.02, 0.03, 0.03, 0.01, 0.01, 0.02, 0, 0, 0, 0, 9023
AHR2, 75195000, 62.49, -3.84, 78.99, 56.62, 53.9481223, -1.0596852
SIM, 75195000, 62.35, -4.29, 79.80, 55.53, 53.9481315, -1.0596196
POS, 75195000, 53.948126, -1.0596205, 56.8, 26.42104
IMU, 75195000, 0.101767, 0.885373, 0.341382, 2.39417, -1.151755, -24.32787, 0, 0, 0, 1, 1
IMU2, 75195000, 0.1014131, 0.8851622, 0.3413402, 2.397196, -1.148545, -24.32138, 0, 0, 0, 1, 1
IMT, 75195000, 0.02, 0.02, 0.002035341, 0.01770746, 0.00682764, 0.04788339, -0.0230351, -0.4865573
IMT2, 75195000, 0.02, 0.02, 0.002028262, 0.01770324, 0.006826803, 0.04794391, -0.0229709, -0.4864276
MAG, 75195000, -2, -398, -25, 4, 13, -15, 0, 0, 0, 1
MAG2, 75195000, -2, -398, -25, 4, 13, -15, 0, 0, 0, 1
ARSP, 75195000, 21.88185, 240.1763, 0.00, 240.1763, 2013.475
BARO, 75195000, 26.07162, 100659.6, 29.62, -3.588437
TECS, 75195000, 26.42104, -3.086737, 19.99998, 0, 20.38813, 22.3102, 3.228713, -0.2945808, -24.50445, 0.3782103, -0.04245102, 0
SONR, 75195000, 0, 0, 26.07162, 20.8, 230, 0, 0
CTUN, 75195000, 64.81, 62.46, -2.92, -4.31, 37, 161, -1.151755
NTUN, 75195000, 80.00, 173.2263, 23.91, 23.86, -6.42, 21.53, 26.07162, 2080
RCIN, 75195000, 1500, 1500, 1000, 1500, 1800, 1000, 1000, 1800, 0, 0, 0, 0, 0, 0
RCOU, 75195000, 1535, 1100, 1370, 1483, 1500, 1500, 1500, 1500, 1000, 1000, 1000, 1000
VIBE, 75195000, 0.0189107, 0.006785229, 0.01463879, 0, 0, 0
ATT, 75215000, 64.81, 62.51, -2.92, -4.20, 0.00, 81.07, 0.06, 0.02
PIDR, 75215000, 4.7, 3.152064, 0.1789592, -0.1077066, 0, 0
PIDP, 75215000, 46.49016, 31.17872, 5.263511, -0.4144419, 0, 0
PIDY, 75215000, 0, 0, 0, 0, 0, 0
PIDS, 75215000, 0, 0, 0, 0, 0, 0
EKF1, 75215000, 62.51, -4.20, 81.07, 4.058404, 21.5467, 3.042753, 165.5194, 491.1769, -26.35737, 0.02, 0.01, 0.07
EKF2, 75215000, 49, 0, 0, -0.11, -0.07, 161, -3, -362, 0, 0, 0
EKF3, 75215000, -0.69, 0.49, 0.18, -0.35, 0.26, -0.48, 1, 2, -1, -0.23
EKF4, 75215000, 0.09, 0.02, 0.04, 0.00, 0.01, 0.00, 0.01, 0, 0, 0, 0, 9023
AHR2, 75215000, 62.53, -3.73, 80.06, 56.45, 53.9481223, -1.0596852
SIM, 75215000, 62.39, -4.16, 80.88, 55.47, 53.9481315, -1.0596131
POS, 75215000, 53.9481268, -1.0596139, 56.73, 26.35737
IMU, 75215000, 0.1006185, 0.8839652, 0.3429049, 2.373696, -1.15301, -24.33941, 0, 0, 0, 1, 1
IMU2, 75215000, 0.09974843, 0.8837312, 0.3424404, 2.359823, -1.155997, -24.32604, 0, 0, 0, 1, 1
IMT, 75215000, 0.02, 0.02, 0.00201237, 0.0176793, 0.006858098, 0.04747393, -0.02306021, -0.4867881
IMT2, 75215000, 0.02, 0.02, 0.001994969, 0.01767462, 0.006848808, 0.04719646, -0.02311994, -0.4865208
UBX3, 75215000, 0, 1.5, 2, 0.4
GPS, 75215000, 3, 338086811, 1895, 10, 1.21, 53.9481201, -1.0596809, 26.42, 56.14, 21.46, 66.06, 3.31, 1
SONR, 75215000, 0, 0, 26.07162, 21.46, 230, 0, 0
ATT, 75235000, 64.82, 62.47, -2.43, -4.06, 0.00, 82.12, 0.06, 0.01
PIDR, 75235000, 4.62, 3.077272, 0.177366, -0.1062162, 0, 0
PIDP, 75235000, 47.0562, 31.34301, 5.258321, -0.3460122, 0, 0
PIDY, 75235000, 0, 0, 0, 0, 0, 0
PIDS, 75235000, 0, 0, 0, 0, 0, 0
EKF1, 75235000, 62.47, -4.06, 82.12, 3.656688, 21.66624, 2.997495, 165.6057, 491.6054, -26.29537, 0.02, 0.01, 0.07
EKF2, 75235000, 49, 0, 0, -0.11, -0.07, 161, -3, -362, 0, 0, 0
EKF3, 75235000, -0.80, 0.29, 0.17, -0.52, 0.28, -0.41, 0, 2, 0, -0.23
EKF4, 75235000, 0.08, 0.03, 0.04, 0.00, 0.01, 0.00, 0.01, 0, 0, 0, 0, 9023
AHR2, 75235000, 62.57, -3.62, 81.13, 56.45, 53.9481357, -1.0596211
SIM, 75235000, 62.42, -4.04, 81.96, 55.42, 53.9481353, -1.0596064
POS, 75235000, 53.9481276, -1.0596074, 56.67, 26.29537
IMU, 75235000, 0.09826367, 0.8833063, 0.3434165, 2.349786, -1.162793, -24.34285, 0, 0, 0, 1, 1
IMU2, 75235000, 0.09820631, 0.8835423, 0.3434773, 2.357455, -1.155633, -24.34063, 0, 0, 0, 1, 1
IMT, 75235000, 0.02, 0.02, 0.001965273, 0.01766613, 0.006868329, 0.04699573, -0.02325586, -0.4868569
IMT2, 75235000, 0.02, 0.02, 0.001964126, 0.01767085, 0.006869546, 0.04714911, -0.02311266, -0.4868126
SONR, 75235000, 0, 0, 26.07162, 21.46, 230, 0, 0
ATT, 75255000, 64.83, 62.51, -2.43, -3.95, 0.00, 83.19, 0.06, 0.01
PIDR, 75255000, 4.72, 3.14388, 0.1760823, -0.08557912, 0, 0
PIDP, 75255000, 46.69143, 31.10005, 5.252637, -0.3788928, 0, 0
PIDY, 75255000, 0, 0, 0, 0, 0, 0
PIDS, 75255000, 0, 0, 0, 0, 0, 0
EKF1, 75255000, 62.51, -3.95, 83.19, 3.253425, 21.77714, 2.950877, 165.6847, 492.0363, -26.23494, 0.02, 0.01, 0.07
EKF2, 75255000, 49, 0, 0, -0.11, -0.07, 161, -3, -362, 0, 0, 0
EKF3, 75255000, -0.80, 0.29, 0.17, -0.52, 0.28, -0.35, -2, 2, 0, -0.23
EKF4, 75255000, 0.08, 0.03, 0.03, 0.01, 0.01, 0.00, 0.01, 0, 0, 0, 0, 9023
AHR2, 75255000, 62.62, -3.51, 82.21, 56.45, 53.9481357, -1.0596211
SIM, 75255000, 62.46, -3.92, 83.04, 55.36, 53.9481353, -1.0595997
POS, 75255000, 53.9481283, -1.0596008, 56.61, 26.23494
IMU, 75255000, 0.09758528, 0.882986, 0.3437867, 2.336234, -1.158728, -24.33996, 0, 0, 0, 1, 1
IMU2, 75255000, 0.09842195, 0.8827599, 0.342996, 2.320905, -1.153198, -24.35062, 0, 0, 0, 1, 1
IMT, 75255000, 0.02, 0.02, 0.001951705, 0.01765972, 0.006875733, 0.04672468, -0.02317457, -0.4867991
IMT2, 75255000, 0.02, 0.02, 0.001968439, 0.0176552, 0.006859919, 0.04641809, -0.02306396, -0.4870124
SONR, 75255000, 0, 0, 26.07162, 21.46, 230, 0, 0
ATT, 75275000, 64.84, 62.55, -2.43, -3.84, 0.00, 84.27, 0.06, 0.01
PIDR, 75275000, 4.66, 3.103915, 0.1747303, -0.09013359, 0, 0
PIDP, 75275000, 46.56932, 31.01872, 5.246822, -0.387673, 0, 0
PIDY, 75275000, 0, 0, 0, 0, 0, 0
PIDS, 75275000, 0, 0, 0, 0, 0, 0
EKF1, 75275000, 62.55, -3.84, 84.27, 2.847237, 21.87925, 2.904686, 165.7549, 492.4692, -26.17551, 0.02, 0.01, 0.07
EKF2, 75275000, 49, 0, 0, -0.11, -0.07, 161, -3, -362, 0, 0, 0
EKF3, 75275000, -0.80, 0.29, 0.17, -0.52, 0.28, -0.28, -5, 2, 0, -0.23
EKF4, 75275000, 0.08, 0.03, 0.02, 0.02, 0.01, 0.00, 0.01, 0, 0, 0, 0, 9023
AHR2, 75275000, 62.66, -3.40, 83.27, 56.45, 53.9481357, -1.0596211
SIM, 75275000, 62.50, -3.80, 84.12, 55.31, 53.9481353, -1.0595931
POS, 75275000, 53.948129, -1.0595942, 56.55, 26.17551
IMU, 75275000, 0.09782268, 0.8809296, 0.3435178, 2.300101, -1.153857, -24.35024, 0, 0, 0, 1, 1
IMU2, 75275000, 0.09675814, 0.8809474, 0.3435915, 2.299762, -1.158504, -24.34356, 0, 0, 0, 1, 1
IMT, 75275000, 0.02, 0.02, 0.001956454, 0.01761859, 0.006870355, 0.04600202, -0.02307713, -0.4870048
IMT2, 75275000, 0.02, 0.02, 0.001935163, 0.01761895, 0.00687183, 0.04599525, -0.02317008, -0.4868713
SONR, 75275000, 0, 0, 26.07162, 21.46, 230, 0, 0
ATT, 75295000, 64.85, 62.59, -2.43, -3.72, 0.00, 85.34, 0.06, 0.02
PIDR, 75295000, 4.6, 3.06395, 0.1733502, -0.09200528, 0, 0
PIDP, 75295000, 46.45219, 30.9407, 5.240998, -0.3882883, 0, 0
PIDY, 75295000, 0, 0, 0, 0, 0, 0
PIDS, 75295000, 0, 0, 0, 0, 0, 0
EKF1, 75295000, 62.59, -3.72, 85.34, 2.438852, 21.97312, 2.858173, 165.817, 492.9039, -26.11736, 0.02, 0.01, 0.07
EKF2, 75295000, 49, 0, 0, -0.11, -0.07, 161, -3, -362, 0, 0, 0
EKF3, 75295000, -0.80, 0.29, 0.17, -0.52, 0.28, -0.22, -7, 2, 0, -0.23
EKF4, 75295000, 0.08, 0.03, 0.02, 0.03, 0.01, 0.00, 0.01, 0, 0, 0, 0, 9023
AHR2, 75295000, 62.71, -3.29, 84.34, 56.45, 53.9481357, -1.0596211
SIM, 75295000, 62.54, -3.69, 85.20, 55.25, 53.9481353, -1.0595865
POS, 75295000, 53.9481295, -1.0595876, 56.49, 26.11736
IMU, 75295000, 0.09634311, 0.8804859, 0.344698, 2.300274, -1.168597, -24.35006, 0, 0, 0, 1, 1
IMU2, 75295000, 0.09655438, 0.8803992, 0.3442157, 2.30193, -1.156031, -24.36657, 0, 0, 0, 1, 1
IMT, 75295000, 0.02, 0.02, 0.001926862, 0.01760972, 0.00689396, 0.04600548, -0.02337193, -0.4870012
IMT2, 75295000, 0.02, 0.02, 0.001931087, 0.01760798, 0.006884313, 0.0460386, -0.02312061, -0.4873313
MAG, 75295000, -13, -398, -22, 4, 13, -15, 0, 0, 0, 1
MAG2, 75295000, -13, -398, -22, 4, 13, -15, 0, 0, 0, 1
ARSP, 75295000, 22.24356, 248.1821, 0.00, 248.1821, 2013.475
BARO, 75295000, 25.66698, 100664.3, 29.62, -3.397248
TECS, 75295000, 26.11736, -2.858173, 19.99998, 0, 20.38813, 22.52672, 3.008916, -0.2976656, -24.64548, 0.3765736, -0.03508005, 0
SONR, 75295000, 0, 0, 25.66698, 21.46, 230, 0, 0
CTUN, 75295000, 64.86, 62.59, -2.43, -3.72, 37, 155, -1.168597
NTUN, 75295000, 85.34, 174.4199, 23.91, 23.86, -6.11, 21.75, 25.66698, 2146
RCIN, 75295000, 1500, 1500, 1000, 1500, 1800, 1000, 1000, 1800, 0, 0, 0, 0, 0, 0
RCOU, 75295000, 1534, 1104, 1370, 1483, 1500, 1500, 1500, 1500, 1000, 1000, 1000, 1000
VIBE, 75295000, 0.0138216, 0.005669852, 0.007600163, 0, 0, 0
ATT, 75315000, 64.86, 62.65, -2.43, -3.62, 0.00, 86.41, 0.06, 0.02
PIDR, 75315000, 4.54, 3.023986, 0.1719528, -0.09315914, 0, 0
PIDP, 75315000, 46.31512, 30.8494, 5.235016, -0.3988306, 0, 0
PIDY, 75315000, 0, 0, 0, 0, 0, 0
PIDS, 75315000, 0, 0, 0, 0, 0, 0
EKF1, 75315000, 62.65, -3.62, 86.41, 2.029066, 22.06158, 2.814261, 165.8713, 493.3434, -26.05785, 0.02, 0.01, 0.07
EKF2, 75315000, 49, 0, 0, -0.11, -0.07, 161, -3, -362, 0, 0, 0
EKF3, 75315000, -0.80, 0.29, 0.17, -0.52, 0.28, -0.56, 1, 2, -1, -0.22
EKF4, 75315000, 0.08, 0.03, 0.05, 0.00, 0.01, 0.00, 0.01, 0, 0, 0, 0, 9023
AHR2, 75315000, 62.75, -3.19, 85.41, 56.04, 53.9481357, -1.0596211
SIM, 75315000, 62.58, -3.57, 86.28, 55.2, 53.9481353, -1.0595796
POS, 75315000, 53.94813, -1.0595809, 56.43, 26.05785
IMU, 75315000, 0.09629709, 0.8794748, 0.3457486, 2.270002, -1.16687, -24.36126, 0, 0, 0, 1, 1
IMU2, 75315000, 0.09605522, 0.8792413, 0.3452838, 2.284628, -1.154038, -24.36312, 0, 0, 0, 1, 1
IMT, 75315000, 0.02, 0.02, 0.001925942, 0.01758949, 0.006914972, 0.04540005, -0.02333739, -0.4872253
IMT2, 75315000, 0.02, 0.02, 0.001921104, 0.01758482, 0.006905675, 0.04569255, -0.02308077, -0.4872623
SONR, 75315000, 0, 0, 25.66698, 21.46, 230, 0, 0
ATT, 75335000, 64.86, 62.70, -2.00, -3.52, 0.00, 87.47, 0.06, 0.01
PIDR, 75335000, 4.42, 2.915444, 0.170433, -0.1013247, 0, 0
PIDP, 75335000, 46.6726, 30.78538, 5.229748, -0.3512045, 0, 0
PIDY, 75335000, 0, 0, 0, 0, 0, 0
PIDS, 75335000, 0, 0, 0, 0, 0, 0
EKF1, 75335000, 62.70, -3.52, 87.47, 1.616388, 22.13867, 2.769647, 165.9167, 493.782, -25.99978, 0.02, 0.01, 0.07
EKF2, 75335000, 49, 0, 0, -0.11, -0.07, 161, -3, -362, 0, 0, 0
EKF3, 75335000, -0.80, 0.29, 0.17, -0.52, 0.28, -0.50, 0, 2, -1, -0.22
EKF4, 75335000, 0.08, 0.03, 0.05, 0.00, 0.01, 0.00, 0.01, 0, 0, 0, 0, 9023
